row,group_id,ANGER,ANX,Disengagement,Engagement,negEmotions,posEmotions,negRelationships,posRelationships
263,17043,0.007186523,0.002424013,0.000711026,0.001320666,0.002108834,0.006496655,0.00126292,0.007084695
264,17049,0.007799396,0.00243207,0.000587051,0.001313877,0.001719222,0.00686291,0.001411719,0.006597339
265,17057,0.010223898,0.00263825,0.00123753,0.000892109,0.0031523,0.005657278,0.0021106,0.006954644
266,17063,0.013670937,0.002436953,0.00084001,0.000793856,0.002593878,0.00480929,0.002150796,0.008030868
267,17073,0.008552033,0.001784237,0.000628927,0.000806667,0.001907288,0.004655423,0.001572316,0.006350791
268,17077,0.01062322,0.002108067,0.000900694,0.001013972,0.002196478,0.004788047,0.001533391,0.006832568
269,17089,0.007307929,0.002261054,0.000795149,0.001170325,0.002411445,0.006324393,0.001410309,0.007270332
270,17091,0.009879313,0.002162255,0.000813619,0.001267274,0.001928032,0.00533044,0.001984738,0.00717711
271,17093,0.006772235,0.001993606,0.000748971,0.001284342,0.002045637,0.006269726,0.001224096,0.007376067
272,17095,0.009437331,0.002537877,0.001224302,0.001007499,0.002372086,0.00558588,0.001606897,0.00696322
273,17097,0.009470077,0.002095613,0.000829157,0.000991373,0.002151802,0.004860609,0.001602125,0.006700683
274,17105,0.010569416,0.001912413,0.000917462,0.000889567,0.002042594,0.003685348,0.001438184,0.006099886
275,17109,0.011769535,0.002285131,0.001059369,0.000726583,0.00230177,0.00462018,0.00158628,0.007820473
276,17111,0.006936338,0.002088695,0.00073953,0.00138034,0.002258423,0.005957804,0.001300672,0.007374514
277,17113,0.007227208,0.002048089,0.000693958,0.001047329,0.001986912,0.005605538,0.001285649,0.006450158
278,17115,0.00975068,0.002686256,0.000988224,0.000853605,0.002202852,0.005026786,0.001358425,0.006859437
279,17119,0.009971854,0.002117777,0.00103405,0.00103405,0.002371388,0.005362421,0.001656311,0.007120699
280,17121,0.00877359,0.002477249,0.000946171,0.000688125,0.002408436,0.005332966,0.001410656,0.007620981
281,17133,0.008705912,0.002061927,0.000584213,0.001111149,0.002382671,0.006197235,0.001500624,0.009874337
282,17135,0.01365683,0.002346208,0.001329066,0.000705219,0.002034284,0.003512531,0.001830856,0.006984377
283,17141,0.007126334,0.003909544,0.000572275,0.000891545,0.002403557,0.006397436,0.001120455,0.006969712
284,17143,0.009043797,0.002305959,0.000759051,0.001094647,0.002095672,0.005177966,0.001546908,0.006752241
285,17157,0.009700603,0.001579168,0.000660672,0.000757356,0.002352638,0.00464082,0.000999065,0.007299623
286,17161,0.008821502,0.004473106,0.000938597,0.001007515,0.002198812,0.005280431,0.001749204,0.006786781
287,17163,0.011263036,0.002666652,0.000968779,0.000987731,0.002251938,0.004999972,0.001722398,0.007260829
288,17167,0.007533895,0.002114792,0.000759391,0.001212859,0.001962247,0.005117347,0.001397914,0.006451075
289,17177,0.004974526,0.001073717,0.000414845,0.000416653,0.001191211,0.002526127,0.00082246,0.003646841
290,17179,0.007799455,0.002035914,0.000900782,0.001120485,0.002116472,0.005595102,0.001618478,0.007363711
291,17183,0.012326352,0.002406748,0.000921733,0.000885156,0.002564028,0.004396521,0.001887358,0.00794812
292,17195,0.008027319,0.00200683,0.000841574,0.000971047,0.002314328,0.006214698,0.001440386,0.007315218
293,17197,0.010721073,0.002248339,0.000969858,0.000957239,0.002551555,0.005232905,0.001727356,0.007379571
294,17199,0.008057155,0.001989664,0.000906184,0.001116313,0.002199794,0.005016843,0.001707303,0.007203504
295,17201,0.009062973,0.002134476,0.000858653,0.001022026,0.002139795,0.005225628,0.00152658,0.007402657
296,17203,0.010970825,0.001877408,0.001014334,0.000898664,0.002162133,0.003986155,0.001574887,0.007883334
297,18001,0.01128275,0.001787066,0.00101469,0.000832955,0.002514009,0.004043617,0.001620476,0.006633348
298,18003,0.009654251,0.002111228,0.000885707,0.000998502,0.002297317,0.005132435,0.001631966,0.007391677
299,18005,0.007604356,0.001957048,0.000807623,0.00084392,0.00215366,0.005281307,0.001418633,0.006503327
300,18011,0.007824234,0.002107438,0.000872657,0.001098242,0.002226167,0.00571086,0.001507857,0.007236526
301,18015,0.012023931,0.002236194,0.000854671,0.000971749,0.002400103,0.004109445,0.002048868,0.008394507
302,18017,0.011162677,0.001924299,0.000957796,0.000949089,0.002951753,0.005363658,0.002002664,0.008280582
303,18019,0.010192592,0.002012561,0.00109393,0.000738276,0.002334503,0.004889815,0.001685562,0.007706389
304,18021,0.001612051,0.000435773,0.000126491,0.000132022,0.000410942,0.001588695,0.000365828,0.002680032
305,18023,0.009692878,0.002212986,0.001026021,0.000865076,0.002567064,0.004772002,0.001730153,0.006566532
306,18027,0.007752965,0.002054204,0.000728911,0.000894573,0.002186734,0.005466835,0.001192764,0.007769532
307,18029,0.011086074,0.002159948,0.000985567,0.000811277,0.002433832,0.00442779,0.001688951,0.007392791
308,18033,0.009034068,0.001936978,0.000914254,0.000844523,0.002417349,0.00449379,0.001611566,0.007042854
309,18035,0.009942615,0.002631046,0.000908521,0.001004967,0.002546174,0.005459806,0.001709987,0.007333751
310,18037,0.006020833,0.001686444,0.000820329,0.000858484,0.002026022,0.005021176,0.001285818,0.006879316
311,18039,0.008258851,0.002111007,0.001042277,0.001123401,0.002142751,0.005341888,0.001664821,0.007378824
312,18041,0.011015151,0.001954301,0.001322608,0.000898189,0.002299758,0.005043676,0.00145092,0.007215121
313,18043,0.008182111,0.003704499,0.000794588,0.001020079,0.00212606,0.005594331,0.001352947,0.006576828
314,18047,0.00689169,0.001365373,0.000567217,0.00046998,0.001632775,0.003038664,0.00081031,0.003330376
315,18051,0.010374916,0.001905771,0.000880244,0.000850333,0.002251887,0.004537957,0.00155111,0.007208601
316,18053,0.011819293,0.002055036,0.001018056,0.000639597,0.002187496,0.003345583,0.001774975,0.006403536
317,18055,0.010322011,0.001989008,0.000853141,0.000748978,0.002281655,0.005089084,0.001587239,0.006795365
318,18057,0.009924481,0.002111174,0.000910769,0.000913333,0.002237622,0.00516302,0.001554972,0.007331437
319,18059,0.011072123,0.002108643,0.000852777,0.000925007,0.002355622,0.004795124,0.001728854,0.007903333
320,18061,0.00769527,0.001992176,0.000641737,0.00085379,0.002215389,0.004905107,0.001478786,0.007929643
321,18063,0.003407317,0.000795436,0.000255252,0.000330195,0.000889672,0.002146639,0.000641098,0.003706347
322,18065,0.011144276,0.001799264,0.00100424,0.000801997,0.00216888,0.004623689,0.001366882,0.007245871
323,18067,0.01042914,0.002360915,0.000970645,0.001044821,0.002526221,0.005086351,0.001951887,0.007582902
324,18069,0.00960797,0.002068835,0.000712909,0.000801441,0.002294823,0.005276928,0.001539978,0.007613687
325,18071,0.013027048,0.002124583,0.001044502,0.000770034,0.002251651,0.00401536,0.001811995,0.006927767
326,18075,0.011431347,0.002096734,0.000876601,0.000817371,0.002428421,0.00483315,0.001717664,0.006953576
327,18077,0.007787452,0.002054562,0.000850544,0.000985858,0.002189876,0.005561677,0.001377992,0.007072222
328,18081,0.007930143,0.002471601,0.000853411,0.001179546,0.002882751,0.006302185,0.001646408,0.006266732
329,18083,0.01036721,0.002267256,0.000682615,0.000828889,0.00215755,0.004412616,0.001535883,0.006393418
330,18085,0.007870647,0.002168669,0.000781901,0.001099088,0.002552244,0.005392168,0.001637567,0.007354297
331,18087,0.007742956,0.002247955,0.000985215,0.000735442,0.002476913,0.005508877,0.001519451,0.007631946
332,18089,0.012601948,0.0024136,0.001231239,0.000857536,0.002412981,0.004665097,0.001736109,0.00750499
333,18091,0.007525051,0.001919345,0.000757671,0.001177569,0.002045182,0.006181907,0.001397453,0.007234964
334,18093,0.008250966,0.002047925,0.001106275,0.000987745,0.002390344,0.005735508,0.001547468,0.007638564
335,18095,0.008604093,0.002815164,0.001017688,0.001000066,0.002249047,0.005526797,0.001660903,0.007676719
336,18097,0.00763627,0.001917977,0.000675749,0.001140572,0.001945173,0.005265441,0.001294199,0.006432725
337,18099,0.00361232,0.000952431,0.000384636,0.000451794,0.000942256,0.002425851,0.00073671,0.003618425
338,18103,0.012616814,0.00212813,0.00107907,0.000711931,0.002296694,0.003887843,0.001710549,0.007026723
339,18105,0.007427851,0.002305216,0.000742845,0.00126044,0.002346552,0.006035616,0.001396429,0.006775466
340,18107,0.008543689,0.002277617,0.000766203,0.001049593,0.002330097,0.005636316,0.001563894,0.007462608
341,18109,0.012014899,0.002091077,0.000934145,0.000649602,0.002402198,0.00348565,0.001639248,0.006392833
342,18113,0.008054896,0.001960576,0.000767695,0.00118107,0.002515679,0.006224238,0.001559012,0.008468271
343,18119,0.012419393,0.002220515,0.00097793,0.000693911,0.002672364,0.004612088,0.001939723,0.007155352
344,18127,0.00733787,0.002369196,0.000877557,0.001180449,0.00229866,0.006225883,0.001421103,0.006898054
345,18129,0.010534477,0.002055208,0.000787624,0.000861464,0.0022275,0.00460268,0.001612169,0.007039394
346,18133,0.010624582,0.002300388,0.00101645,0.000952254,0.002562525,0.004777317,0.001818911,0.006655076
347,18135,0.00771092,0.002004653,0.000904425,0.000848481,0.002363625,0.005244731,0.001664328,0.008041921
348,18137,0.009286375,0.002014044,0.000947145,0.001023352,0.002155571,0.004997006,0.001763649,0.010037559
349,18141,0.008291149,0.002227333,0.000873635,0.001182055,0.002187774,0.005799647,0.001471702,0.007430253
350,18143,0.008263236,0.002040834,0.001001864,0.000844877,0.002371934,0.005754295,0.001818197,0.007563929
351,18145,0.009898276,0.002388203,0.001126511,0.000972554,0.002493344,0.005610024,0.001960129,0.007833006
352,18149,0.009535273,0.002016476,0.000625264,0.00078158,0.002923108,0.004892689,0.001922686,0.007596955
353,18151,0.009092235,0.001900459,0.000851658,0.000958115,0.002298687,0.004408118,0.001742744,0.006679205
354,18157,0.008157373,0.002347748,0.000779891,0.001192443,0.002282353,0.005672378,0.001449177,0.006547535
355,18163,0.008870281,0.002111612,0.000828433,0.001133429,0.00215214,0.004929384,0.001440485,0.006807441
356,18167,0.00951726,0.002356852,0.000938248,0.000948616,0.002436336,0.005009175,0.00171753,0.007288272
357,18169,0.010148009,0.002058025,0.000726362,0.000789524,0.00256332,0.004631871,0.001731688,0.00714782
358,18173,0.008744985,0.001768742,0.000835703,0.000658412,0.001982187,0.003588239,0.001537916,0.006374843
359,18177,0.009743897,0.002146371,0.000962446,0.000906787,0.002450179,0.004958337,0.001560786,0.007220665
360,18179,0.007805861,0.002773544,0.000721121,0.001076135,0.00226543,0.005666904,0.001477744,0.00773042
361,18181,0.008730777,0.001812208,0.001194025,0.000694397,0.001913827,0.004589797,0.001592033,0.006545966
362,18183,0.008758745,0.002031955,0.000983503,0.000964946,0.002198965,0.005279371,0.001595873,0.00711648
363,19011,0.008454892,0.00164585,0.000517646,0.000570738,0.002030767,0.00355716,0.001314026,0.005826841
364,19013,0.009347563,0.002387524,0.000762825,0.001003795,0.002241168,0.005311686,0.001673484,0.007062045
365,19017,0.008624625,0.0017934,0.000652146,0.001141255,0.002315117,0.006880136,0.001287987,0.007385548
366,19027,0.00270931,0.000532356,0.000202802,0.000397682,0.000706639,0.002073969,0.00036441,0.002837646
367,19033,0.00872734,0.002546768,0.000776454,0.001014566,0.002111954,0.004958951,0.001770315,0.006739619
368,19045,0.009286502,0.00255149,0.000770044,0.000976922,0.002356105,0.00560868,0.001700993,0.007079809
369,19049,0.007661201,0.001970754,0.000571604,0.001876909,0.00200488,0.006901906,0.001245585,0.007226099
370,19057,0.006685769,0.002450351,0.000691631,0.001067088,0.00184435,0.005137832,0.001212001,0.00583605
371,19061,0.010230905,0.002192819,0.000756844,0.001023766,0.002334728,0.005365481,0.001527202,0.007233939
372,19065,0.009848194,0.00216627,0.001083135,0.000866508,0.002466215,0.004815784,0.001466398,0.007448634
373,19087,0.007391981,0.001613478,0.000675409,0.001200728,0.002232604,0.005647174,0.001069398,0.005515844
374,19103,0.008079715,0.002299173,0.000669436,0.001245167,0.002325411,0.005541404,0.001468562,0.006713855
375,19105,0.008685626,0.001863951,0.000691776,0.001133743,0.001767871,0.005130669,0.001325903,0.006168332
376,19113,0.007290639,0.001929127,0.000690908,0.001298119,0.002019388,0.005642142,0.001301402,0.006885285
377,19125,0.008990525,0.002536318,0.000577373,0.001206297,0.003165242,0.005103566,0.00131971,0.007485231
378,19127,0.007975679,0.002479132,0.000765726,0.000962843,0.002562528,0.007331256,0.00163001,0.008369914
379,19139,0.01060456,0.002421041,0.000980422,0.000890383,0.002351011,0.005252258,0.001640706,0.007563252
380,19153,0.007058978,0.002072731,0.000655236,0.001265393,0.002114029,0.006119022,0.00127848,0.006768732
381,19155,0.009501576,0.002258984,0.001031959,0.000975327,0.00242888,0.006147709,0.001560524,0.00726147
382,19163,0.008353933,0.002234425,0.000777016,0.001082992,0.002147867,0.005646454,0.001459422,0.007270941
383,19167,0.007712082,0.002058418,0.000903469,0.000987296,0.002496181,0.005402183,0.001238776,0.006557133
384,19169,0.006638294,0.002050727,0.000618957,0.001133607,0.002045807,0.005334449,0.001286133,0.006334227
385,19179,0.009271973,0.002638115,0.00101822,0.000802234,0.001959302,0.004936824,0.001789599,0.007590367
386,19181,0.008584712,0.0022007,0.000733567,0.00110035,0.002289917,0.005650446,0.001625742,0.007196883
387,19187,0.01130586,0.001956784,0.000786058,0.000970029,0.002057131,0.004833423,0.001588841,0.006522612
388,19193,0.010071663,0.002554392,0.000809878,0.001069969,0.002423289,0.004599174,0.001655703,0.006948453
389,20009,0.008926029,0.001927584,0.000596894,0.000958316,0.00240948,0.005914179,0.001626399,0.006971064
390,20015,0.011780147,0.001952612,0.001321697,0.001013148,0.002242741,0.005397315,0.001943402,0.007971632
391,20035,0.009427415,0.001908618,0.000838635,0.000853094,0.002125506,0.005899364,0.001604974,0.007027183
392,20037,0.007670804,0.002263935,0.00066436,0.00099654,0.002514348,0.00518712,0.001369604,0.007210863
393,20045,0.007339297,0.002211924,0.00067603,0.001120787,0.002305188,0.005804482,0.001350983,0.006614748
394,20055,0.009077417,0.002916508,0.000914645,0.001225279,0.002208953,0.004607738,0.001604943,0.006868464
395,20057,0.010451262,0.002779262,0.001130285,0.000812876,0.002701845,0.004381788,0.001486402,0.007517167
396,20059,0.008565881,0.002208094,0.000609129,0.0009708,0.002436517,0.006624281,0.001846423,0.007728328
397,20061,0.013163976,0.00296674,0.001505732,0.000670871,0.002608942,0.003622702,0.002057337,0.007245405
398,20079,0.008535253,0.002184378,0.000970835,0.00084948,0.002143926,0.006269973,0.001618058,0.008279061
399,20091,0.006442722,0.002141091,0.00059749,0.001288245,0.002002441,0.006136995,0.001289741,0.007295069
400,20103,0.010101059,0.002983518,0.00083363,0.00091163,0.002315639,0.005172405,0.001662385,0.007302793
401,20113,0.009516912,0.002020279,0.001003786,0.000902137,0.002363345,0.005311174,0.00191863,0.008055704
402,20125,0.011680839,0.002830101,0.001188108,0.000987865,0.002149274,0.004592239,0.00200243,0.006167483
403,20155,0.007151833,0.004262228,0.000868538,0.000894571,0.001855406,0.004420789,0.001334756,0.006188631
404,20161,0.008026452,0.002131878,0.000730542,0.001136549,0.002165825,0.005597197,0.001586008,0.006820651
405,20169,0.00826366,0.001765886,0.000674351,0.00089723,0.001731597,0.004520439,0.001342988,0.006263466
406,20173,0.008414281,0.002323491,0.000838205,0.00112097,0.002293224,0.00573152,0.001508265,0.007033807
407,20175,0.009431164,0.002334099,0.000958209,0.000810792,0.002732475,0.005219256,0.001589995,0.007693752
408,20177,0.00701938,0.001929416,0.000603063,0.00110321,0.001929416,0.005480464,0.001417726,0.006496148
409,20191,0.009492722,0.002664314,0.000758712,0.000776356,0.002752536,0.005046317,0.001764446,0.007975298
410,20209,0.008255363,0.001975396,0.000730954,0.001188543,0.00205878,0.00557464,0.001338597,0.006982879
411,21009,0.007371815,0.002541569,0.000960991,0.000783967,0.002149586,0.006056774,0.001605867,0.007978757
412,21013,0.009512327,0.002458775,0.001234134,0.000702507,0.002515735,0.005401711,0.002050562,0.009246514
413,21015,0.007659328,0.002229733,0.000891893,0.001060101,0.002484001,0.005758187,0.001408252,0.007373766
414,21019,0.007612247,0.002000523,0.001036168,0.001092593,0.002144151,0.005621983,0.001636325,0.008633027
415,21021,0.00877585,0.002529118,0.000817685,0.001188495,0.002319943,0.005172332,0.001949132,0.00774899
416,21029,0.010015255,0.002069377,0.000822445,0.000875506,0.002321417,0.004815282,0.002122438,0.00891424
417,21035,0.007246156,0.001941116,0.000728342,0.000962089,0.002154537,0.005962241,0.001514274,0.007930459
418,21037,0.008626333,0.002145241,0.00106938,0.001043456,0.002443371,0.006085745,0.0015425,0.007135682
419,21043,0.008092463,0.002342555,0.000832478,0.000696959,0.002265115,0.005285269,0.002284475,0.009254061
420,21047,0.011438421,0.002402982,0.001095897,0.000702059,0.002271702,0.004275139,0.001563936,0.00730027
421,21059,0.007782147,0.002092678,0.000870958,0.001099845,0.0021878,0.005897548,0.001468442,0.007731614
422,21067,0.007220713,0.002244556,0.000789017,0.001212151,0.002091706,0.005758249,0.001343165,0.007028718
423,21071,0.006449875,0.001977962,0.000796616,0.001111189,0.002145432,0.006248458,0.001353342,0.007576906
424,21073,0.00888363,0.003523428,0.000818307,0.000868347,0.002116411,0.004594879,0.001577742,0.005586855
425,21083,0.010284008,0.002218388,0.001218744,0.000835319,0.002067757,0.005669214,0.001889738,0.008585983
426,21085,0.006483733,0.001606461,0.001085446,0.000984138,0.00276427,0.006686349,0.001099919,0.008394118
427,21089,0.008258485,0.002299421,0.000734088,0.001165904,0.002849987,0.005894291,0.001630106,0.008463598
428,21093,0.011997696,0.001923794,0.000963107,0.000832434,0.00217546,0.00433398,0.001599532,0.006925657
429,21095,0.009339889,0.002034431,0.001911132,0.00104804,0.00248139,0.005039841,0.001864895,0.010156744
430,21101,0.009292029,0.002199831,0.000971534,0.000964595,0.002081859,0.005627958,0.001734882,0.007355901
431,21107,0.00919484,0.001813907,0.000668282,0.000519112,0.002858098,0.005232884,0.001127725,0.008407222
432,21111,0.009408292,0.002212688,0.000851154,0.001025447,0.00228982,0.005408351,0.001557845,0.007276713
433,21113,0.006711211,0.002138738,0.000899745,0.00117016,0.002433736,0.007163542,0.001671657,0.008377952
434,21117,0.008330683,0.001932816,0.000799224,0.001145826,0.002059224,0.007184857,0.00136602,0.006980974
435,21121,0.009938278,0.002382862,0.001092629,0.000778789,0.002255001,0.004916832,0.002022527,0.008008741
436,21125,0.009004694,0.002088323,0.000670562,0.001264489,0.001628508,0.005383657,0.00141776,0.007146278
437,21145,0.008446397,0.002416311,0.000994323,0.00112975,0.002124073,0.005627368,0.001446936,0.007266753
438,21151,0.009756205,0.002442361,0.001175951,0.000995036,0.002493105,0.005899614,0.00186652,0.007949255
439,21163,0.005959953,0.001129104,0.000500236,0.000728915,0.001129104,0.004073349,0.000929009,0.004444953
440,21167,0.007785715,0.002204651,0.000859293,0.001128364,0.002439003,0.005806737,0.002013697,0.008323858
441,21179,0.011526987,0.002034174,0.000928418,0.000740648,0.002420146,0.005883457,0.002013311,0.008147128
442,21193,0.008964728,0.002091199,0.00124272,0.001037029,0.002211185,0.005086583,0.001774091,0.00776486
443,21195,0.008125849,0.002296059,0.001307076,0.000977415,0.002377028,0.005511697,0.00164252,0.009270987
444,21199,0.006859078,0.002304222,0.000948482,0.001007427,0.002261352,0.007073424,0.001484347,0.009034692
445,21205,0.008875841,0.002485463,0.001043211,0.000997606,0.002525368,0.005592293,0.001858397,0.007376582
446,21211,0.008658076,0.001769191,0.000798484,0.000798484,0.002082322,0.005338886,0.001737878,0.007828279
447,21217,0.008970133,0.002251969,0.000918401,0.000968724,0.002138741,0.005095237,0.002038095,0.00831593
448,21227,0.007970519,0.002307593,0.000846117,0.001156127,0.002103639,0.005693228,0.00144749,0.006949584
449,21235,0.009459229,0.002288668,0.001401865,0.000940548,0.002445426,0.00538352,0.001885576,0.008603778
450,22001,0.012044332,0.001851605,0.001103841,0.000667646,0.001949526,0.003391641,0.001664664,0.006916811
451,22003,0.011368717,0.002043814,0.000948458,0.00074727,0.002139618,0.004349492,0.001443444,0.006741394
452,22005,0.009420891,0.00202838,0.001181412,0.000998988,0.002011006,0.005329384,0.001541916,0.00813958
453,22009,0.010511121,0.001810905,0.000866085,0.000603635,0.002165212,0.003608687,0.001272882,0.007164884
454,22015,0.010935806,0.00267787,0.00139268,0.00085991,0.002507291,0.00480194,0.001631024,0.007077897
455,22017,0.008545069,0.001999196,0.000887847,0.000682202,0.00190684,0.003929741,0.001235105,0.005938172
456,22019,0.010152005,0.002243289,0.001144077,0.000882734,0.002082894,0.004725489,0.001727333,0.006886898
457,22033,0.010732832,0.002230545,0.001004989,0.000910953,0.002149762,0.004479971,0.001586815,0.006635905
458,22041,0.007906338,0.001549323,0.000750703,0.0004632,0.001549323,0.002635446,0.001229875,0.004280603
459,22045,0.006201177,0.001369608,0.000620307,0.00042492,0.001291833,0.002247903,0.000935203,0.004319388
460,22047,0.011815639,0.002274093,0.001231646,0.000704858,0.00231861,0.004091884,0.00165827,0.007601333
461,22051,0.011166279,0.002216187,0.001220968,0.000770848,0.002126714,0.004307111,0.001560966,0.007186778
462,22053,0.008579183,0.002335625,0.000985138,0.000913373,0.002864077,0.005010504,0.001578831,0.006028262
463,22055,0.010636433,0.002250902,0.001097776,0.000913276,0.002490752,0.005129104,0.001881901,0.007693656
464,22057,0.011609685,0.001999097,0.001339277,0.00081692,0.002152269,0.00499185,0.001755592,0.007532942
465,22061,0.011666433,0.002191796,0.001245904,0.000731035,0.002149873,0.004031175,0.001696578,0.006532154
466,22063,0.00969819,0.002252312,0.001070511,0.000821431,0.002220515,0.005893108,0.00191314,0.008362702
467,22067,0.008498121,0.001782823,0.000854269,0.000579417,0.00170111,0.00278566,0.001426258,0.006351305
468,22071,0.010612603,0.002110779,0.000957566,0.00089018,0.002154719,0.004551315,0.001543726,0.006764981
469,22073,0.00236358,0.000598784,0.000226276,0.000227045,0.000634188,0.001440776,0.000440237,0.002362041
470,22079,0.011786561,0.002090613,0.000858537,0.00066273,0.002253284,0.003692212,0.001790376,0.00666747
471,22087,0.009058069,0.001994932,0.001401844,0.000822235,0.002008411,0.004677306,0.001698388,0.006780072
472,22089,0.005932153,0.000960672,0.000458721,0.000309817,0.00131372,0.002130291,0.000864605,0.003794656
473,22097,0.008190913,0.001772843,0.000952937,0.000499545,0.001639812,0.002994557,0.001189135,0.005079615
474,22099,0.009261564,0.002067722,0.001087205,0.000675693,0.002149008,0.004231971,0.001752737,0.006320014
475,22101,0.011127291,0.001967195,0.001027557,0.000565981,0.002208973,0.00455532,0.001741902,0.007478638
476,22103,0.00798444,0.00222182,0.001071105,0.000939027,0.002252578,0.006032206,0.001546951,0.007776371
477,22105,0.01017824,0.00193364,0.001133068,0.000740852,0.002048238,0.004169108,0.001560793,0.006669281
478,22109,0.011856407,0.00199492,0.001094121,0.000721873,0.002169733,0.004119407,0.001612389,0.006626425
479,22113,0.006195174,0.007530148,0.000576382,0.000829246,0.001513467,0.006451757,0.00103005,0.006827335
480,22115,0.011578084,0.002046127,0.000976723,0.000884041,0.002153067,0.004405946,0.001703918,0.00692974
481,22117,0.009170221,0.0016171,0.00085846,0.000625545,0.001770159,0.003806507,0.001484005,0.005856165
482,22119,0.010550571,0.002083077,0.001130638,0.000577608,0.002543935,0.00374831,0.001677522,0.00709721
483,23001,0.009092641,0.002157951,0.000890653,0.001121071,0.002366214,0.006247868,0.001617356,0.007089779
484,23003,0.007367942,0.002020661,0.000792671,0.000864141,0.002137613,0.004983432,0.001331947,0.007147034
485,23005,0.007618709,0.002150255,0.000738114,0.001233137,0.002369406,0.006372681,0.001503484,0.006903062
486,23007,0.009302326,0.002319175,0.000960984,0.000832853,0.002242296,0.005509642,0.001524761,0.006662823
487,23009,0.006979936,0.001525137,0.0005484,0.000833958,0.001534872,0.004315814,0.001547852,0.005552148
488,23011,0.005918804,0.002388357,0.000744673,0.001416037,0.00182117,0.006208184,0.001161382,0.006377955
489,23013,0.004852566,0.001814438,0.000573869,0.001367158,0.001662531,0.006456023,0.001147737,0.007460293
490,23017,0.00971103,0.001796438,0.000923882,0.000852025,0.002299441,0.005255864,0.001734846,0.006918852
491,23019,0.006641991,0.002747783,0.000811597,0.001171902,0.002218243,0.006085156,0.001284725,0.006727518
492,23023,0.005727854,0.00171346,0.000575233,0.001125988,0.00159107,0.006449955,0.001113749,0.006731452
493,23025,0.010795574,0.001994209,0.000805354,0.000920404,0.00214761,0.005407375,0.001649058,0.008379513
494,23027,0.011647649,0.001974178,0.000837051,0.000876535,0.002258459,0.004422158,0.001508272,0.006214712
495,23029,0.004580094,0.001289354,0.000404126,0.001096913,0.00206874,0.004349165,0.000952583,0.005340236
496,23031,0.007528208,0.001995132,0.000821788,0.001101689,0.002203378,0.006466825,0.001258433,0.007263982
497,24001,0.0111587,0.002878479,0.001114645,0.000939078,0.002135382,0.005132267,0.00173117,0.006259161
498,24003,0.010444803,0.002212956,0.000906538,0.001039468,0.002306297,0.004847583,0.001618767,0.00681865
499,24005,0.01003701,0.002471775,0.001013455,0.000889731,0.002946192,0.005373733,0.001997358,0.0077302
500,24009,0.010825165,0.002091994,0.000982876,0.0011001,0.002335458,0.005279579,0.001807951,0.007885554
501,24011,0.00771335,0.002147015,0.000922421,0.000922421,0.002385572,0.0054232,0.001351824,0.012214129
502,24013,0.009921431,0.002294702,0.000893622,0.001024818,0.002438276,0.005379059,0.001757539,0.007396516
503,24015,0.011496174,0.002138823,0.001032279,0.00112511,0.002265073,0.004946028,0.001901176,0.007192535
504,24017,0.012285007,0.002150226,0.001302743,0.000826471,0.002145557,0.004102006,0.001743995,0.007153413
505,24019,0.014286179,0.002066452,0.001220346,0.000748479,0.002082723,0.004621042,0.001627127,0.007289531
506,24021,0.007998091,0.001903714,0.000643833,0.001421798,0.002070421,0.006097251,0.001418924,0.007000725
507,24025,0.009664137,0.002117834,0.001024141,0.000893733,0.002333442,0.005651034,0.001517955,0.007151601
508,24027,0.007870883,0.002242444,0.000693818,0.001288964,0.002152081,0.00601274,0.001362708,0.007438805
509,24031,0.008492048,0.002140557,0.000744652,0.001346142,0.002055577,0.00523732,0.001401263,0.006489806
510,24033,0.012118338,0.00226968,0.001012423,0.000983606,0.00200286,0.004057163,0.001483094,0.006653431
511,24035,0.009969553,0.001868604,0.000637524,0.001143146,0.002198358,0.005089198,0.001769678,0.007397474
512,24037,0.011963779,0.002721588,0.001058741,0.000865677,0.002491156,0.004259877,0.001806088,0.007099796
513,24041,0.009877997,0.002198176,0.000800173,0.00095193,0.002138393,0.00525171,0.001448589,0.006999214
514,24043,0.010512694,0.002375227,0.001073479,0.000906905,0.00248165,0.004639405,0.00181381,0.007380171
515,24045,0.010288892,0.00234361,0.000933907,0.000935675,0.002318848,0.004706677,0.001625493,0.00726077
516,24047,0.008351728,0.002548795,0.000685673,0.000871143,0.00203735,0.004840461,0.001617234,0.005853516
517,24510,0.010939006,0.002101893,0.000917622,0.000968742,0.002185722,0.004500057,0.00150881,0.006545414
518,25001,0.010490635,0.002249955,0.001174998,0.000878797,0.00241571,0.005513076,0.001695803,0.007251053
519,25003,0.006497115,0.002942279,0.00068285,0.001275322,0.001710472,0.006497115,0.001077831,0.006761552
520,25005,0.010165394,0.002230493,0.000991264,0.000973894,0.002418564,0.005373188,0.00174714,0.00735332
521,25009,0.010261594,0.002468828,0.000903541,0.001086608,0.002558273,0.00530379,0.001794796,0.007234228
522,25011,0.006907052,0.002079543,0.000705559,0.001596792,0.002413755,0.006899625,0.001270006,0.007070445
523,25013,0.01223388,0.002220822,0.001063484,0.001090467,0.002586853,0.004733179,0.001901718,0.007360506
524,25015,0.007690809,0.002211877,0.00076703,0.001404854,0.002480542,0.006127011,0.00140588,0.006463356
525,25017,0.007545702,0.00211766,0.000686654,0.001414381,0.002218221,0.005935739,0.001428235,0.006786519
